Name = NACA 0012
Mach = 0; Re = 100000; T.U. = 1,0; T.L. = 1,0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
33,0	0,370	0,79541	-0,008	0,002	0,992	0,011	0,996	0,465	0,241	0,272
34,0	0,345	0,85600	-0,008	0,002	0,992	0,011	0,997	0,404	0,240	0,274
35,0	0,323	0,91118	-0,009	0,002	0,993	0,012	0,996	0,355	0,240	0,277
36,0	0,303	0,95500	-0,009	0,002	0,993	0,013	0,996	0,317	0,243	0,279
37,0	0,284	1,01179	-0,009	0,002	0,993	0,013	0,997	0,281	0,241	0,281
38,0	0,268	1,07807	-0,009	0,001	0,993	0,014	0,997	0,248	0,240	0,284
39,0	0,252	1,10315	-0,009	0,001	0,994	0,014	0,997	0,228	0,242	0,287
40,0	0,238	1,18061	-0,009	0,001	0,994	0,015	0,997	0,201	0,240	0,289
41,0	0,225	1,22341	-0,010	0,001	0,995	0,015	0,997	0,184	0,241	0,292
42,0	0,213	1,31920	-0,010	0,001	0,995	0,016	0,997	0,161	0,242	0,295
43,0	0,202	1,31548	-0,010	0,001	0,996	0,016	0,997	0,153	0,240	0,298
44,0	0,191	1,35137	-0,010	0,001	0,996	0,017	0,997	0,142	0,240	0,301
45,0	0,182	1,39963	-0,010	0,001	0,996	0,018	0,997	0,130	0,314	0,304
46,0	0,173	1,48240	-0,009	0,001	0,500	0,018	0,500	0,117	0,321	0,300
47,0	0,165	1,53815	-0,009	0,001	0,500	0,019	0,500	0,107	0,246	0,303
48,0	0,158	1,59673	-0,009	0,001	0,500	0,019	0,500	0,099	0,249	0,305
49,0	0,151	1,63284	-0,009	0,001	0,500	0,020	0,500	0,093	0,252	0,308
50,0	0,145	1,64976	-0,009	0,001	0,500	0,020	0,500	0,088	0,254	0,310
51,0	0,139	1,72305	-0,009	0,001	0,500	0,021	0,500	0,081	0,255	0,313
52,0	0,133	1,76655	-0,009	0,001	0,500	0,021	0,500	0,075	0,259	0,315
53,0	0,128	1,82679	-0,009	0,001	0,500	0,021	0,500	0,070	0,262	0,317
54,0	0,124	1,90818	-0,009	0,001	0,500	0,022	0,500	0,065	0,267	0,319
55,0	0,119	1,92080	-0,008	0,001	0,500	0,022	0,500	0,062	0,270	0,321
56,0	0,115	2,03663	-0,008	0,001	0,500	0,022	0,500	0,056	0,275	0,323
57,0	0,111	2,07153	-0,008	0,001	0,500	0,022	0,500	0,054	0,283	0,324
58,0	0,108	2,06569	-0,008	0,001	0,500	0,022	0,500	0,052	0,286	0,325
59,0	0,104	2,22256	-0,008	0,001	0,500	0,023	0,500	0,047	0,290	0,327
60,0	0,101	2,21963	-0,008	0,001	0,500	0,023	0,500	0,046	0,297	0,328
61,0	0,098	2,26646	-0,008	0,001	0,500	0,023	0,504	0,043	0,301	0,329
62,0	0,096	2,27162	-0,008	0,001	0,500	0,023	0,509	0,042	0,308	0,329
63,0	0,093	2,32667	-0,007	0,001	0,500	0,023	0,514	0,040	0,316	0,330
64,0	0,091	2,38728	-0,007	0,001	0,500	0,024	0,520	0,038	0,324	0,330
65,0	0,089	2,40679	-0,007	0,001	0,500	0,024	0,527	0,037	0,336	0,330
66,0	0,087	2,47703	-0,007	0,001	0,501	0,024	0,531	0,035	0,348	0,330
67,0	0,085	2,50750	-0,007	0,001	0,503	0,024	0,536	0,034	0,360	0,329
68,0	0,083	2,58981	-0,006	0,001	0,504	0,024	0,541	0,032	0,376	0,328
69,0	0,081	2,55114	-0,006	0,001	0,506	0,024	0,545	0,032	0,391	0,327
70,0	0,080	2,59649	-0,006	0,001	0,507	0,024	0,551	0,031	0,404	0,326
71,0	0,078	2,69427	-0,006	0,001	0,508	0,025	0,556	0,029	0,425	0,324
72,0	0,077	2,66674	-0,006	0,001	0,509	0,025	0,561	0,029	0,445	0,322
73,0	0,076	2,62383	-0,005	0,001	0,510	0,025	0,566	0,029	0,464	0,320
74,0	0,074	2,64761	-0,005	0,001	0,512	0,025	0,571	0,028	0,492	0,318
75,0	0,073	2,62876	-0,005	0,001	0,513	0,025	0,578	0,028	0,520	0,315
76,0	0,072	2,71132	-0,004	0,001	0,514	0,025	0,583	0,027	0,552	0,312
77,0	0,071	2,68082	-0,004	0,001	0,515	0,025	0,589	0,027	0,591	0,309
78,0	0,071	2,64263	-0,004	0,001	0,516	0,025	0,595	0,027	0,630	0,305
79,0	0,070	2,70557	-0,004	0,001	0,517	0,025	0,601	0,026	0,678	0,302
80,0	0,069	2,67793	-0,003	0,001	0,518	0,025	0,607	0,026	0,739	0,298
81,0	0,069	2,65677	-0,003	0,001	0,519	0,025	0,613	0,026	0,806	0,293
82,0	0,068	2,73913	-0,003	0,001	0,520	0,026	0,619	0,025	0,892	0,289
83,0	0,068	2,72767	-0,002	0,001	0,521	0,026	0,625	0,025	1,002	0,285
84,0	0,067	2,72190	-0,002	0,001	0,522	0,026	0,631	0,025	1,144	0,280
85,0	0,067	2,72164	-0,002	0,001	0,523	0,026	0,638	0,025	1,341	0,275
86,0	0,067	2,72691	-0,001	0,001	0,524	0,026	0,643	0,024	1,631	0,270
87,0	0,066	2,63724	-0,001	0,001	0,525	0,025	0,649	0,025	2,115	0,265
88,0	0,066	2,65111	-0,001	0,001	0,525	0,025	0,655	0,025	3,101	0,260
89,0	0,066	2,67072	-0,000	0,001	0,526	0,025	0,661	0,025	0,184	0,255
90,0	0,077	1,75569	-0,000	0,527	0,001	0,667	0,025	0,044	0,185	0,250
91,0	0,077	1,83199	0,000	0,526	0,001	0,661	0,025	0,042	12,411	0,246
92,0	0,077	1,81690	0,001	0,525	0,001	0,655	0,025	0,042	-8,452	0,241
93,0	0,077	1,80808	0,001	0,525	0,001	0,649	0,025	0,042	-2,815	0,237
94,0	0,077	1,90312	0,001	0,524	0,001	0,643	0,026	0,040	-1,587	0,232
95,0	0,077	1,90380	0,002	0,523	0,001	0,638	0,026	0,041	-1,092	0,228
96,0	0,077	1,91111	0,002	0,522	0,001	0,631	0,026	0,040	-0,785	0,224
97,0	0,078	1,92398	0,002	0,521	0,001	0,625	0,026	0,040	-0,569	0,220
98,0	0,078	1,94288	0,003	0,520	0,001	0,619	0,026	0,040	-0,426	0,216
99,0	0,079	1,86865	0,003	0,519	0,001	0,613	0,025	0,042	-0,325	0,212
100,0	0,079	1,89832	0,003	0,518	0,001	0,607	0,025	0,042	-0,248	0,208
101,0	0,080	1,93491	0,004	0,517	0,001	0,601	0,025	0,041	-0,180	0,205
102,0	0,081	1,88155	0,004	0,516	0,001	0,595	0,025	0,043	-0,127	0,202
103,0	0,081	1,92952	0,004	0,515	0,001	0,589	0,025	0,042	-0,084	0,199
104,0	0,082	1,96979	0,004	0,514	0,001	0,583	0,025	0,042	-0,043	0,196
105,0	0,083	1,89785	0,005	0,513	0,001	0,578	0,025	0,044	-0,012	0,193
106,0	0,085	1,92794	0,005	0,512	0,001	0,571	0,025	0,044	0,018	0,190
107,0	0,086	1,91487	0,005	0,510	0,001	0,566	0,025	0,045	0,046	0,188
108,0	0,087	1,96892	0,006	0,509	0,001	0,561	0,025	0,044	0,065	0,186
109,0	0,088	2,00773	0,006	0,508	0,001	0,556	0,025	0,044	0,085	0,184
110,0	0,090	1,92170	0,006	0,507	0,001	0,551	0,024	0,047	0,102	0,183
111,0	0,092	2,01910	0,006	0,506	0,001	0,545	0,024	0,045	0,118	0,182
112,0	0,093	1,93875	0,006	0,504	0,001	0,541	0,024	0,048	0,135	0,181
113,0	0,095	1,86880	0,007	0,503	0,001	0,536	0,024	0,051	0,148	0,180
114,0	0,097	1,85052	0,007	0,501	0,001	0,531	0,024	0,053	0,159	0,179
115,0	0,100	1,79291	0,007	0,500	0,001	0,527	0,024	0,056	0,170	0,179
116,0	0,102	1,78734	0,007	0,500	0,001	0,520	0,024	0,057	0,180	0,179
117,0	0,104	1,74101	0,007	0,500	0,001	0,514	0,023	0,060	0,189	0,179
118,0	0,107	1,69975	0,008	0,500	0,001	0,509	0,023	0,063	0,196	0,179
119,0	0,110	1,70789	0,008	0,500	0,001	0,504	0,023	0,064	0,203	0,180
120,0	0,113	1,67340	0,008	0,500	0,001	0,500	0,023	0,068	0,207	0,181
121,0	0,117	1,68625	0,008	0,500	0,001	0,500	0,023	0,069	0,214	0,181
122,0	0,120	1,53980	0,008	0,500	0,001	0,500	0,022	0,078	0,217	0,183
123,0	0,124	1,55629	0,008	0,500	0,001	0,500	0,022	0,080	0,221	0,184
124,0	0,129	1,53204	0,008	0,500	0,001	0,500	0,022	0,084	0,228	0,185
125,0	0,133	1,42714	0,008	0,500	0,001	0,500	0,022	0,093	0,232	0,187
126,0	0,138	1,42539	0,009	0,500	0,001	0,500	0,022	0,097	0,235	0,188
127,0	0,144	1,35502	0,009	0,500	0,001	0,500	0,021	0,106	0,240	0,190
128,0	0,149	1,30579	0,009	0,500	0,001	0,500	0,021	0,114	0,242	0,192
129,0	0,155	1,27337	0,009	0,500	0,001	0,500	0,021	0,122	0,246	0,194
130,0	0,162	1,21119	0,009	0,500	0,001	0,500	0,020	0,134	0,247	0,196
131,0	0,169	1,20573	0,009	0,500	0,001	0,500	0,020	0,140	0,249	0,198
132,0	0,177	1,18076	0,009	0,500	0,001	0,500	0,019	0,150	0,251	0,201
133,0	0,185	1,13381	0,009	0,500	0,001	0,500	0,019	0,163	0,253	0,203
134,0	0,194	1,09204	0,009	0,500	0,001	0,500	0,018	0,178	0,221	0,205
135,0	0,226	0,90010	0,010	0,996	0,001	0,997	0,018	0,251	0,224	0,206
136,0	0,238	0,86498	0,010	0,996	0,001	0,997	0,017	0,275	0,258	0,209
137,0	0,251	0,84466	0,010	0,996	0,001	0,997	0,016	0,297	0,258	0,211
138,0	0,265	0,85024	0,010	0,995	0,001	0,997	0,016	0,311	0,256	0,214
139,0	0,280	0,82980	0,010	0,995	0,001	0,997	0,015	0,337	0,258	0,216
140,0	0,296	0,76079	0,009	0,994	0,001	0,997	0,015	0,389	0,258	0,218
141,0	0,314	0,69929	0,009	0,994	0,001	0,997	0,014	0,448	0,257	0,220
142,0	0,333	0,69113	0,009	0,993	0,001	0,997	0,014	0,482	0,258	0,223
143,0	0,354	0,64065	0,009	0,993	0,002	0,997	0,013	0,553	0,258	0,225
144,0	0,377	0,59860	0,009	0,993	0,002	0,996	0,013	0,630	0,256	0,227
145,0	0,403	0,57024	0,009	0,993	0,002	0,996	0,012	0,706	0,258	0,229
146,0	0,430	0,53006	0,008	0,992	0,002	0,997	0,011	0,812	0,258	0,230
147,0	0,461	0,49980	0,008	0,992	0,002	0,996	0,011	0,921	0,257	0,232
148,0	0,491	0,45700	0,008	0,992	0,002	0,996	0,010	1,075	0,256	0,234
149,0	0,523	0,42577	0,008	0,990	0,002	0,996	0,010	1,229	0,256	0,235
150,0	0,558	0,38541	0,008	0,989	0,002	0,996	0,010	1,448	0,257	0,236
151,0	0,596	0,33965	0,007	0,988	0,002	0,996	0,009	1,755	0,254	0,238
152,0	0,637	0,32088	0,007	0,987	0,002	0,996	0,010	1,984	0,252	0,239
153,0	0,680	0,28622	0,007	0,986	0,002	0,996	0,010	2,376	0,253	0,239
154,0	0,727	0,24557	0,007	0,985	0,002	0,996	0,010	2,959	0,253	0,240
155,0	0,776	0,22126	0,007	0,983	0,002	0,996	0,011	3,507	0,252	0,241
156,0	0,828	0,19239	0,007	0,981	0,002	0,996	0,012	4,303	0,253	0,242
157,0	0,882	0,16897	0,007	0,979	0,002	0,996	0,012	5,218	0,253	0,243
158,0	0,937	0,14485	0,006	0,977	0,003	0,996	0,012	6,469	0,253	0,243
159,0	0,993	0,12765	0,006	0,973	0,003	0,996	0,013	7,777	0,253	0,244
160,0	1,047	0,11067	0,006	0,969	0,003	0,996	0,014	9,464	0,254	0,244
161,0	1,099	0,09408	0,006	0,966	0,003	0,996	0,014	11,685	0,256	0,245
162,0	1,146	0,07845	0,006	0,960	0,004	0,996	0,014	14,614	0,255	0,245
163,0	1,186	0,06802	0,005	0,954	0,004	0,996	0,015	17,443	0,255	0,245
164,0	1,217	0,05705	0,005	0,946	0,005	0,996	0,017	21,326	0,255	0,246
165,0	1,235	0,04818	0,005	0,938	0,005	0,996	0,022	25,624	0,256	0,246
166,0	1,238	0,04117	0,005	0,926	0,005	0,997	0,027	30,076	0,238	0,246
167,0	1,226	0,03516	0,005	0,911	0,006	0,997	0,038	34,858	0,255	0,246
168,0	1,196	0,03073	0,005	0,894	0,007	0,997	0,069	38,914	0,269	0,246
169,0	1,149	0,02992	0,007	0,872	0,008	0,997	0,296	38,416	0,267	0,244
170,0	1,083	0,02822	0,007	0,845	0,009	0,997	0,796	38,368	0,252	0,243
171,0	1,002	0,02548	0,007	0,809	0,011	0,998	0,915	39,341	0,243	0,243
172,0	0,912	0,02329	0,006	0,767	0,014	0,998	0,955	39,143	0,243	0,243
173,0	0,812	0,02146	0,005	0,715	0,020	0,998	0,974	37,836	0,243	0,243
174,0	0,705	0,01663	0,005	0,657	0,030	0,997	0,983	42,415	0,243	0,243
175,0	0,593	0,01681	0,004	0,596	0,047	0,997	0,989	35,268	0,243	0,244
176,0	0,477	0,01698	0,003	0,534	0,087	0,997	0,992	28,107	0,243	0,244
177,0	0,359	0,01619	0,002	0,474	0,140	0,997	0,994	22,193	0,244	0,244
178,0	0,240	0,01561	0,002	0,417	0,197	0,997	0,995	15,380	0,244	0,244
179,0	0,120	0,01628	0,001	0,361	0,253	0,997	0,996	7,382	0,244	0,244
180,0	-0,000	0,01625	-0,000	0,307	0,307	0,996	0,996	-0,000	0,244	0,250

Name = NACA 0012
Mach = 0; Re = 400000; T.U. = 1,0; T.L. = 1,0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-180,0	-0,000	0,01573	-0,000	0,272	0,272	0,997	0,997	-0,000	0,244	0,250
-179,0	-0,120	0,01580	-0,001	0,221	0,322	0,996	0,997	-7,608	0,244	0,244
-178,0	-0,240	0,01506	-0,002	0,170	0,373	0,996	0,997	-15,940	0,244	0,244
-177,0	-0,359	0,01555	-0,002	0,117	0,425	0,994	0,997	-23,098	0,244	0,244
-176,0	-0,477	0,01638	-0,003	0,072	0,480	0,993	0,998	-29,142	0,243	0,244
-175,0	-0,593	0,01609	-0,004	0,043	0,537	0,990	0,998	-36,845	0,243	0,244
-174,0	-0,705	0,01702	-0,005	0,027	0,596	0,986	0,998	-41,451	0,243	0,243
-173,0	-0,812	0,02044	-0,005	0,019	0,656	0,977	0,998	-39,723	0,243	0,243
-172,0	-0,912	0,02207	-0,006	0,014	0,713	0,962	0,998	-41,299	0,243	0,243
-171,0	-1,003	0,02404	-0,007	0,011	0,764	0,932	0,998	-41,694	0,242	0,243
-170,0	-1,083	0,02655	-0,007	0,009	0,807	0,860	0,998	-40,785	0,244	0,243
-169,0	-1,150	0,02946	-0,008	0,008	0,843	0,641	0,998	-39,019	0,257	0,243
-168,0	-1,196	0,03103	-0,007	0,007	0,870	0,204	0,998	-38,551	0,274	0,245
-167,0	-1,226	0,03367	-0,006	0,006	0,893	0,076	0,997	-36,408	0,272	0,245
-166,0	-1,238	0,03847	-0,006	0,005	0,911	0,047	0,997	-32,192	0,269	0,245
-165,0	-1,235	0,04465	-0,006	0,005	0,925	0,034	0,997	-27,654	0,255	0,245
-164,0	-1,217	0,05261	-0,006	0,005	0,937	0,028	0,997	-23,125	0,254	0,245
-163,0	-1,186	0,06185	-0,006	0,004	0,946	0,023	0,997	-19,182	0,255	0,245
-162,0	-1,147	0,07356	-0,006	0,004	0,954	0,023	0,997	-15,586	0,256	0,245
-161,0	-1,099	0,08569	-0,006	0,003	0,960	0,021	0,996	-12,830	0,254	0,244
-160,0	-1,048	0,10138	-0,007	0,003	0,966	0,020	0,997	-10,333	0,254	0,244
-159,0	-0,993	0,11688	-0,007	0,003	0,969	0,019	0,996	-8,495	0,253	0,243
-158,0	-0,937	0,13401	-0,007	0,002	0,973	0,017	0,996	-6,993	0,252	0,243
-157,0	-0,882	0,15068	-0,007	0,002	0,977	0,016	0,996	-5,853	0,253	0,242
-156,0	-0,828	0,17440	-0,007	0,002	0,979	0,015	0,996	-4,747	0,253	0,241
-155,0	-0,776	0,20019	-0,007	0,002	0,981	0,014	0,996	-3,876	0,253	0,241
-154,0	-0,727	0,22314	-0,007	0,002	0,983	0,014	0,996	-3,256	0,253	0,240
-153,0	-0,680	0,25116	-0,008	0,002	0,985	0,013	0,996	-2,708	0,253	0,239
-152,0	-0,637	0,28314	-0,008	0,002	0,986	0,013	0,996	-2,248	0,253	0,238
-151,0	-0,596	0,30751	-0,008	0,002	0,987	0,012	0,996	-1,938	0,254	0,237
-150,0	-0,558	0,34531	-0,008	0,002	0,988	0,013	0,996	-1,617	0,256	0,236
-149,0	-0,523	0,37034	-0,008	0,002	0,989	0,013	0,996	-1,413	0,255	0,234
-148,0	-0,491	0,40264	-0,008	0,002	0,990	0,013	0,997	-1,220	0,256	0,233
-147,0	-0,461	0,42159	-0,009	0,002	0,992	0,014	0,996	-1,092	0,257	0,231
-146,0	-0,430	0,46991	-0,009	0,001	0,992	0,014	0,997	-0,916	0,257	0,230
-145,0	-0,403	0,50810	-0,009	0,001	0,992	0,015	0,996	-0,792	0,255	0,228
-144,0	-0,377	0,51873	-0,009	0,001	0,993	0,015	0,996	-0,727	0,256	0,226
-143,0	-0,354	0,57590	-0,009	0,001	0,993	0,015	0,997	-0,615	0,257	0,224
-142,0	-0,333	0,61752	-0,009	0,001	0,993	0,016	0,997	-0,539	0,258	0,222
-141,0	-0,314	0,64245	-0,010	0,001	0,993	0,017	0,997	-0,488	0,259	0,219
-140,0	-0,296	0,66968	-0,010	0,001	0,994	0,018	0,997	-0,442	0,259	0,217
-139,0	-0,280	0,68760	-0,010	0,001	0,994	0,018	0,997	-0,407	0,257	0,215
-138,0	-0,265	0,71318	-0,010	0,001	0,995	0,019	0,997	-0,371	0,258	0,212
-137,0	-0,251	0,76304	-0,010	0,001	0,995	0,020	0,997	-0,329	0,257	0,210
-136,0	-0,238	0,77317	-0,010	0,001	0,995	0,020	0,997	-0,308	0,255	0,207
-135,0	-0,226	0,82067	-0,010	0,001	0,996	0,021	0,997	-0,276	0,222	0,205
-134,0	-0,194	0,96834	-0,009	0,001	0,500	0,021	0,500	-0,200	0,219	0,204
-133,0	-0,185	1,01937	-0,009	0,001	0,500	0,021	0,500	-0,182	0,252	0,202
-132,0	-0,177	1,08391	-0,009	0,001	0,500	0,022	0,500	-0,163	0,250	0,199
-131,0	-0,169	1,08664	-0,009	0,001	0,500	0,022	0,500	-0,156	0,248	0,197
-130,0	-0,162	1,14280	-0,009	0,001	0,500	0,023	0,500	-0,142	0,246	0,195
-129,0	-0,155	1,21629	-0,009	0,001	0,500	0,023	0,500	-0,128	0,243	0,193
-128,0	-0,149	1,22933	-0,009	0,001	0,500	0,023	0,500	-0,121	0,239	0,191
-127,0	-0,144	1,25245	-0,009	0,001	0,500	0,023	0,500	-0,115	0,236	0,189
-126,0	-0,138	1,28698	-0,009	0,001	0,500	0,024	0,500	-0,107	0,233	0,187
-125,0	-0,133	1,33211	-0,009	0,001	0,500	0,024	0,500	-0,100	0,230	0,185
-124,0	-0,129	1,40533	-0,009	0,001	0,500	0,024	0,500	-0,092	0,226	0,184
-123,0	-0,124	1,46905	-0,008	0,001	0,500	0,024	0,500	-0,085	0,220	0,183
-122,0	-0,120	1,45961	-0,008	0,001	0,500	0,024	0,500	-0,083	0,215	0,181
-121,0	-0,117	1,53676	-0,008	0,001	0,500	0,024	0,500	-0,076	0,211	0,180
-120,0	-0,113	1,56614	-0,008	0,001	0,500	0,024	0,500	-0,072	0,207	0,180
-119,0	-0,110	1,57363	-0,008	0,001	0,500	0,025	0,505	-0,070	0,203	0,179
-118,0	-0,107	1,55913	-0,008	0,001	0,500	0,025	0,511	-0,069	0,198	0,178
-117,0	-0,105	1,59741	-0,008	0,001	0,500	0,025	0,518	-0,065	0,193	0,178
-116,0	-0,102	1,66165	-0,007	0,001	0,500	0,026	0,526	-0,061	0,182	0,178
-115,0	-0,100	1,65865	-0,007	0,001	0,500	0,026	0,534	-0,060	0,169	0,178
-114,0	-0,098	1,64940	-0,007	0,001	0,501	0,026	0,540	-0,059	0,158	0,178
-113,0	-0,096	1,66129	-0,007	0,001	0,503	0,026	0,545	-0,058	0,146	0,179
-112,0	-0,094	1,67952	-0,007	0,001	0,504	0,026	0,551	-0,056	0,132	0,179
-111,0	-0,092	1,70450	-0,006	0,001	0,506	0,027	0,556	-0,054	0,118	0,180
-110,0	-0,090	1,72168	-0,006	0,000	0,507	0,027	0,562	-0,052	0,102	0,182
-109,0	-0,089	1,75985	-0,006	0,000	0,508	0,027	0,568	-0,050	0,081	0,183
-108,0	-0,087	1,71771	-0,006	0,000	0,509	0,027	0,574	-0,051	0,060	0,185
-107,0	-0,086	1,76735	-0,005	0,000	0,510	0,027	0,580	-0,049	0,038	0,187
-106,0	-0,085	1,72193	-0,005	0,000	0,512	0,027	0,585	-0,049	0,012	0,189
-105,0	-0,084	1,78245	-0,005	0,000	0,513	0,027	0,592	-0,047	-0,018	0,192
-104,0	-0,083	1,75903	-0,005	0,000	0,514	0,027	0,598	-0,047	-0,054	0,195
-103,0	-0,082	1,72827	-0,004	0,000	0,515	0,027	0,604	-0,047	-0,089	0,198
-102,0	-0,081	1,78247	-0,004	0,000	0,516	0,027	0,611	-0,045	-0,135	0,201
-101,0	-0,080	1,75078	-0,004	0,000	0,517	0,027	0,617	-0,046	-0,193	0,204
-100,0	-0,080	1,72509	-0,003	0,000	0,518	0,027	0,623	-0,046	-0,256	0,208
-99,0	-0,079	1,79844	-0,003	0,000	0,519	0,028	0,629	-0,044	-0,338	0,211
-98,0	-0,078	1,78200	-0,003	0,000	0,520	0,028	0,635	-0,044	-0,446	0,215
-97,0	-0,078	1,77111	-0,002	0,000	0,521	0,028	0,641	-0,044	-0,585	0,219
-96,0	-0,078	1,76547	-0,002	0,000	0,522	0,028	0,647	-0,044	-0,790	0,223
-95,0	-0,077	1,67080	-0,002	0,000	0,523	0,027	0,653	-0,046	-1,117	0,228
-94,0	-0,077	1,67349	-0,001	0,000	0,523	0,027	0,660	-0,046	-1,712	0,232
-93,0	-0,077	1,68108	-0,001	0,000	0,524	0,027	0,666	-0,046	-3,042	0,236
-92,0	-0,077	1,69424	-0,001	0,000	0,524	0,027	0,672	-0,045	-9,319	0,241
-91,0	-0,077	1,61977	-0,000	0,000	0,525	0,027	0,678	-0,048	0,185	0,245
-90,0	-0,066	2,48468	-0,000	0,525	0,000	0,684	0,027	-0,027	0,185	0,250
-89,0	-0,066	2,46027	0,000	0,525	0,000	0,678	0,027	-0,027	5,963	0,255
-88,0	-0,066	2,52982	0,001	0,524	0,000	0,672	0,027	-0,026	3,124	0,261
-87,0	-0,066	2,51187	0,001	0,524	0,000	0,666	0,027	-0,026	2,164	0,266
-86,0	-0,067	2,49877	0,001	0,523	0,000	0,660	0,027	-0,027	1,657	0,271
-85,0	-0,067	2,58359	0,002	0,523	0,000	0,653	0,028	-0,026	1,361	0,276
-84,0	-0,067	2,57757	0,002	0,522	0,000	0,647	0,028	-0,026	1,163	0,281
-83,0	-0,068	2,57628	0,002	0,521	0,000	0,641	0,028	-0,026	1,018	0,285
-82,0	-0,068	2,57971	0,003	0,520	0,000	0,635	0,028	-0,026	0,907	0,290
-81,0	-0,069	2,58803	0,003	0,519	0,000	0,629	0,028	-0,027	0,817	0,294
-80,0	-0,069	2,50673	0,003	0,518	0,000	0,623	0,027	-0,028	0,747	0,299
-79,0	-0,070	2,52327	0,004	0,517	0,000	0,617	0,027	-0,028	0,690	0,303
-78,0	-0,071	2,54533	0,004	0,516	0,000	0,611	0,027	-0,028	0,638	0,306
-77,0	-0,072	2,48170	0,004	0,515	0,000	0,604	0,027	-0,029	0,595	0,310
-76,0	-0,072	2,50211	0,005	0,514	0,000	0,598	0,027	-0,029	0,561	0,313
-75,0	-0,073	2,51451	0,005	0,513	0,000	0,592	0,027	-0,029	0,525	0,316
-74,0	-0,074	2,44320	0,005	0,512	0,000	0,585	0,027	-0,030	0,497	0,319
-73,0	-0,076	2,47714	0,005	0,510	0,000	0,580	0,027	-0,031	0,472	0,322
-72,0	-0,077	2,41624	0,006	0,509	0,000	0,574	0,027	-0,032	0,449	0,324
-71,0	-0,078	2,44612	0,006	0,508	0,000	0,568	0,027	-0,032	0,428	0,326
-70,0	-0,080	2,39598	0,006	0,507	0,000	0,562	0,027	-0,033	0,407	0,327
-69,0	-0,081	2,36653	0,006	0,506	0,001	0,556	0,027	-0,034	0,391	0,329
-68,0	-0,083	2,32954	0,007	0,504	0,001	0,551	0,026	-0,036	0,376	0,330
-67,0	-0,085	2,29886	0,007	0,503	0,001	0,545	0,026	-0,037	0,362	0,331
-66,0	-0,087	2,27425	0,007	0,501	0,001	0,540	0,026	-0,038	0,349	0,331
-65,0	-0,089	2,26997	0,007	0,500	0,001	0,534	0,026	-0,039	0,336	0,332
-64,0	-0,091	2,25783	0,007	0,500	0,001	0,526	0,026	-0,040	0,322	0,331
-63,0	-0,093	2,17911	0,008	0,500	0,001	0,518	0,025	-0,043	0,311	0,331
-62,0	-0,096	2,12627	0,008	0,500	0,001	0,511	0,025	-0,045	0,305	0,330
-61,0	-0,098	2,12635	0,008	0,500	0,001	0,505	0,025	-0,046	0,301	0,330
-60,0	-0,101	2,10591	0,008	0,500	0,001	0,500	0,024	-0,048	0,297	0,329
-59,0	-0,104	2,06660	0,008	0,500	0,001	0,500	0,024	-0,051	0,293	0,328
-58,0	-0,108	1,97937	0,008	0,500	0,001	0,500	0,024	-0,054	0,289	0,327
-57,0	-0,111	1,97808	0,008	0,500	0,001	0,500	0,024	-0,056	0,284	0,325
-56,0	-0,115	1,90387	0,009	0,500	0,001	0,500	0,024	-0,060	0,277	0,324
-55,0	-0,119	1,81998	0,009	0,500	0,001	0,500	0,024	-0,065	0,273	0,322
-54,0	-0,124	1,76402	0,009	0,500	0,001	0,500	0,024	-0,070	0,269	0,320
-53,0	-0,128	1,71838	0,009	0,500	0,001	0,500	0,023	-0,075	0,265	0,318
-52,0	-0,133	1,68390	0,009	0,500	0,001	0,500	0,023	-0,079	0,262	0,316
-51,0	-0,139	1,65936	0,009	0,500	0,001	0,500	0,023	-0,084	0,258	0,314
-50,0	-0,145	1,57466	0,009	0,500	0,001	0,500	0,023	-0,092	0,254	0,312
-49,0	-0,151	1,50715	0,009	0,500	0,001	0,500	0,022	-0,100	0,252	0,309
-48,0	-0,158	1,49270	0,009	0,500	0,001	0,500	0,022	-0,106	0,249	0,307
-47,0	-0,165	1,41687	0,009	0,500	0,001	0,500	0,021	-0,117	0,248	0,304
-46,0	-0,173	1,35601	0,009	0,500	0,001	0,500	0,021	-0,128	0,326	0,301
-45,0	-0,182	1,31730	0,010	0,996	0,001	0,997	0,021	-0,138	0,318	0,306
-44,0	-0,191	1,29691	0,010	0,995	0,001	0,997	0,020	-0,148	0,244	0,303
-43,0	-0,202	1,22526	0,010	0,995	0,001	0,997	0,020	-0,165	0,242	0,300
-42,0	-0,213	1,19587	0,010	0,995	0,001	0,997	0,019	-0,178	0,240	0,297
-41,0	-0,225	1,11687	0,010	0,994	0,001	0,997	0,018	-0,201	0,241	0,294
-40,0	-0,238	1,08686	0,010	0,994	0,001	0,997	0,018	-0,219	0,239	0,291
-39,0	-0,252	1,04424	0,010	0,994	0,001	0,997	0,017	-0,241	0,238	0,288
